case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,numerical_error_floor,jw_magnitude_one_minus_overlap,fermionic_aware_one_minus_overlap,input_valid_comparison,graph_status,graph_source,graph_unavailable_reason,number_of_hermitian_fermionic_terms,number_of_mixed_occupied_virtual_parents,number_of_noncrossing_parents,total_parent_coefficient_mass,mixed_parent_coefficient_mass,noncrossing_parent_coefficient_mass,maximum_fermionic_support_size,graph_nodes,occupied_graph_nodes,virtual_graph_nodes,graph_edges,graph_density,graph_total_edge_weight,maximum_orbital_strength,occupied_hub_incident_weight_fraction,virtual_hub_incident_weight_fraction,effective_strength_orbitals,strength_gini,bipartite_weighted_freeman_centralization,mean_partition_weighted_freeman_centralization,occupied_weighted_freeman_centralization,virtual_weighted_freeman_centralization,whole_graph_same_weight_star_centralization,occupied_unweighted_degree_centralization,virtual_unweighted_degree_centralization,hub_orbital_index,ratio_valid,jw_magnitude_to_fermionic_ratio,log10_jw_magnitude_to_fermionic_ratio
BeH2_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-006-008.tensors.npz,BeH2,s-1.00,hgbs-5,6,8,14,1e-12,8.352204816652886e-09,8.791160577281687e-09,True,success,active_tensor,,429.0,288.0,141.0,56.81268274568713,9.187119635075106,47.62556311061202,4.0,14.0,6.0,8.0,48.0,0.5274725274725275,11.132782442609958,2.0500715704236927,0.16980215261684517,0.18414727683684762,13.19071613208329,0.13534885959844353,0.06759688781354016,0.03567973547687718,0.0037625831402142056,0.06759688781354016,0.04817182297632224,0.0,0.0,13.0,True,0.9500685083874864,-0.022245077088097098
BeH2_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-006-010.tensors.npz,BeH2,s-1.00,hgbs-5,6,10,16,1e-12,1.5984710000083172e-08,1.758141843222205e-08,True,success,active_tensor,,728.0,442.0,286.0,66.99255933081784,12.978816331342696,54.01374299947526,4.0,16.0,6.0,10.0,60.0,0.5,16.399865691981493,2.8281588995455738,0.17245012566952705,0.12500538778356227,14.726138632359369,0.16425770174518398,0.0277837642039581,0.017361957503695298,0.0069401508034324984,0.0277837642039581,0.05422871505088808,0.0,0.0,0.0,True,0.9091820470404971,-0.04134914856104063
BeH2_s-1.00_hgbs-5_as-006-012,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-006-012.tensors.npz,BeH2,s-1.00,hgbs-5,6,12,18,1e-12,3.2310002673341394e-08,3.545739735155706e-08,True,success,active_tensor,,1131.0,780.0,351.0,77.76435883830749,17.438536171617613,60.32582266668972,4.0,18.0,6.0,12.0,72.0,0.47058823529411764,23.359977724654044,4.38516608523228,0.18772132991394894,0.12133798428802652,15.519902472287082,0.22467287845172368,0.04145961922330165,0.033362607560020165,0.02526559589673868,0.04145961922330165,0.08618649615319252,0.0,0.0,2.0,True,0.9112344697212398,-0.04036986034403003
BeH2_s-1.00_hgbs-5_as-006-014,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-006-014.tensors.npz,BeH2,s-1.00,hgbs-5,6,14,20,1e-12,7.617367070444915e-08,4.2836995062245364e-08,True,success,active_tensor,,1644.0,1104.0,540.0,87.3966810919751,21.224151575180798,66.1725295167942,4.0,20.0,6.0,14.0,84.0,0.4421052631578947,29.13530890404784,5.1817524521493965,0.17785129614429737,0.1010477459389706,16.43535638548311,0.2517653373858749,0.031897572549660656,0.022659563961408762,0.01342155537315687,0.031897572549660656,0.08650144016033043,0.0,0.0,4.0,True,1.7782216188078341,0.24998588589596188
C-C_1.50_hgbs-5_as-002-002,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-002-002.tensors.npz,C-C,1.50,hgbs-5,2,2,4,1e-12,1.065669774646949e-11,1.065669774646949e-11,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-002-002.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-002-004,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-002-004.tensors.npz,C-C,1.50,hgbs-5,2,4,6,1e-12,1.096611690343252e-11,1.096700508185222e-11,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-002-004.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-004-004,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-004-004.tensors.npz,C-C,1.50,hgbs-5,4,4,8,1e-12,3.689726302269491e-11,3.6898151201114615e-11,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-004-004.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-004-006,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-004-006.tensors.npz,C-C,1.50,hgbs-5,4,6,10,1e-12,4.4863668335892726e-11,4.591849123158909e-11,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-004-006.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-004-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-004-008.tensors.npz,C-C,1.50,hgbs-5,4,8,12,1e-12,1.3249612518251294e-10,7.892042575008418e-11,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-004-008.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-006-008,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-006-008.tensors.npz,C-C,1.50,hgbs-5,6,8,14,1e-12,2.5216247534487486e-08,2.5177490869943145e-08,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-006-008.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-006-010,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-006-010.tensors.npz,C-C,1.50,hgbs-5,6,10,16,1e-12,4.7945307724006625e-08,4.7707500838711794e-08,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-006-010.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-008-010,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-008-010.tensors.npz,C-C,1.50,hgbs-5,8,10,18,1e-12,1.1120937581932112e-07,1.639406108422392e-06,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-008-010.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
C-C_1.50_hgbs-5_as-008-012,hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-008-012.tensors.npz,C-C,1.50,hgbs-5,8,12,20,1e-12,1.7058493562149837e-07,1.6478861643021148e-06,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5_as-008-012.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/C-C/1.50/hgbs-5/C-C_1.50_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
CH4_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-002-002.tensors.npz,CH4,s-1.00,hgbs-5,2,2,4,1e-12,1.5720758028692217e-13,1.624256285026604e-13,False,success,reconstructed_from_full_molecular_pickle,,18.0,12.0,6.0,3.5871621930701063,0.4802323658648765,3.1069298272052293,4.0,4.0,2.0,2.0,4.0,0.6666666666666666,0.506714307795012,0.253357153897506,0.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
CH4_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-002-004.tensors.npz,CH4,s-1.00,hgbs-5,2,4,6,1e-12,6.246114736541133e-13,5.601075159233915e-13,False,success,reconstructed_from_full_molecular_pickle,,69.0,48.0,21.0,4.8721907485555,0.9546882863467204,3.917502462208779,4.0,6.0,2.0,4.0,8.0,0.5333333333333333,1.0122668075872399,0.5061334037936199,0.5,0.25483779436077536,5.3326676954095,0.16989186290718356,0.006450392481033829,0.0032251962405169146,0.0,0.006450392481033829,0.25,0.0,0.0,0.0,False,,
CH4_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-004-004.tensors.npz,CH4,s-1.00,hgbs-5,4,4,8,1e-12,3.7623237858497305e-12,1.6414425374478014e-11,True,success,reconstructed_from_full_molecular_pickle,,198.0,162.0,36.0,14.649688834932297,2.09429308472297,12.555395750209327,4.0,8.0,4.0,4.0,16.0,0.5714285714285714,2.3342888450476558,0.6148265928671944,0.2591242315736058,0.26338925200777474,7.983233697457624,0.024645993798465052,0.017852336010366343,0.015008989054253723,0.012165642098141105,0.017852336010366343,0.017852336010366343,0.0,0.0,6.0,True,0.22920837617012066,-0.6397695155964725
CH4_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-004-006.tensors.npz,CH4,s-1.00,hgbs-5,4,6,10,1e-12,1.6828316518058273e-11,3.7086667070695967e-11,True,success,active_tensor,,447.0,366.0,81.0,17.334936525003243,3.190156196463799,14.144780328539436,4.0,10.0,4.0,6.0,24.0,0.5333333333333333,3.616014298049748,0.9140989858501773,0.25279186156514516,0.17268424066242563,9.591584844592001,0.10773228492524603,0.007221088794910791,0.005471785440885497,0.003722482086860203,0.007221088794910791,0.06598982695643145,0.0,0.0,2.0,True,0.4537565073178325,-0.3431771336980634
CH4_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-004-008.tensors.npz,CH4,s-1.00,hgbs-5,4,8,12,1e-12,4.3549508443874174e-10,4.4840897661657664e-10,True,success,active_tensor,,848.0,686.0,162.0,21.930559165633653,4.938396613636352,16.992162551997357,4.0,12.0,4.0,8.0,32.0,0.48484848484848486,5.717960128526329,1.449800805287785,0.2535521012213559,0.16429687177159605,10.546486488233771,0.19723128817299435,0.044910710596109765,0.024823422778958836,0.004736134961807908,0.044910710596109765,0.10426252146562713,0.0,0.0,2.0,True,0.9712006385882921,-0.012691040709426902
CH4_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-006-008.tensors.npz,CH4,s-1.00,hgbs-5,6,8,14,1e-12,6.84773238113223e-10,6.924119055895517e-10,True,success,active_tensor,,1539.0,1350.0,189.0,39.962791313435794,8.011768182183136,31.951023131252544,4.0,14.0,6.0,8.0,48.0,0.5274725274725275,9.700792626569367,1.62071355801743,0.16707021997135368,0.15038861640102624,13.632976290417378,0.0874004914154453,0.02901556160117286,0.014749912783398638,0.0004842639656244157,0.02901556160117286,0.028248589966579286,0.0,0.0,4.0,True,0.9889680298465915,-0.004817747518724002
CH4_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-006-010.tensors.npz,CH4,s-1.00,hgbs-5,6,10,16,1e-12,4.830003064171251e-09,1.2213240641045786e-08,True,success,active_tensor,,2732.0,2292.0,440.0,48.274838970966954,11.886961509685605,36.38787746128112,4.0,16.0,6.0,10.0,60.0,0.5,15.58272110934804,2.7099969083487423,0.17391037735527598,0.15504247303855287,14.520246309745003,0.1748032935598909,0.06115830337616986,0.03492537810125051,0.008692452826331156,0.06115830337616986,0.0558975741203154,0.0,0.0,2.0,True,0.3954726846156428,-0.40288350794475025
CH4_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-008-010.tensors.npz,CH4,s-1.00,hgbs-5,8,10,18,1e-12,8.109672803291446e-07,1.585044362428789e-08,True,success,active_tensor,,4131.0,3616.0,515.0,78.21267813542562,18.08361068678458,60.12906744864152,4.0,18.0,8.0,10.0,80.0,0.5228758169934641,26.282518701415256,3.901375806032124,0.13282780366777824,0.14843995167868151,16.8574706334565,0.14186405767729965,0.053822168531868345,0.03138411493323603,0.008946061334603716,0.053822168531868345,0.041994945638516704,0.0,0.0,17.0,True,51.163696080183286,1.7089619104987055
CH4_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/CH4/s-1.00/hgbs-5/CH4_s-1.00_hgbs-5_as-008-012.tensors.npz,CH4,s-1.00,hgbs-5,8,12,20,1e-12,7.757581350631426e-07,3.320380637106268e-08,True,success,active_tensor,,6490.0,5528.0,962.0,90.5539972169408,24.013391909695514,66.5406053072455,4.0,20.0,8.0,12.0,96.0,0.5052631578947369,36.61564144042819,4.800940431014122,0.13111720134208246,0.11167370988711561,18.42224662183563,0.15432521013621037,0.03091677442230795,0.01895393083520111,0.006991087248094269,0.03091677442230795,0.03457466815786942,0.0,0.0,7.0,True,23.36353026498855,1.368538465956023
F-F_1.28_hgbs-5_as-004-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-004-002.tensors.npz,F-F,1.28,hgbs-5,4,2,6,1e-12,1.992184195387381e-12,1.992184195387381e-12,True,success,active_tensor,,27.0,12.0,15.0,15.6539764769834,0.8183246080093105,14.835651868974088,4.0,6.0,4.0,2.0,8.0,0.5333333333333333,0.8205356205377841,0.4102678102688921,0.25000000000000117,0.5000000000000001,5.333333333333334,0.16666666666666743,1.5109021633359673e-15,7.554510816679837e-16,1.5109021633359673e-15,0.0,0.25000000000000006,0.0,0.0,4.0,True,1.0,0.0
F-F_1.28_hgbs-5_as-006-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-006-002.tensors.npz,F-F,1.28,hgbs-5,6,2,8,1e-12,1.989997056028869e-11,1.9901191805615775e-11,True,success,active_tensor,,48.0,18.0,30.0,34.58582416403121,1.2300437068480117,33.35578045718319,4.0,8.0,6.0,2.0,12.0,0.42857142857142855,1.2364838659352768,0.6182419329676384,0.168198007615275,0.5,5.999936685530404,0.25114850571145664,0.0018376091383300061,0.0009188045691650031,0.0018376091383300061,0.0,0.33333333333333337,0.0,0.0,6.0,True,0.9999386345632456,-2.665148831048863e-05
F-F_1.28_hgbs-5_as-008-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-008-002.tensors.npz,F-F,1.28,hgbs-5,8,2,10,1e-12,2.1303736552624735e-11,2.130340348571735e-11,True,success,active_tensor,,121.0,60.0,61.0,60.43961710647072,1.7392068809337367,58.70041022553694,4.0,10.0,8.0,2.0,16.0,0.35555555555555557,1.9484067933449536,0.9742033966724768,0.13263861777897915,0.5,6.392752320534322,0.3148600740789431,0.008729848890261883,0.004364924445130942,0.008729848890261883,0.0,0.37500000000000006,0.0,0.0,8.0,True,1.0000156344458109,6.789900465251205e-06
F-F_1.28_hgbs-5_as-010-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-010-002.tensors.npz,F-F,1.28,hgbs-5,10,2,12,1e-12,2.2780555219981125e-11,2.2741253324909388e-11,True,success,active_tensor,,230.0,102.0,128.0,95.68012734712016,2.2483700550194623,93.43175729210091,4.0,12.0,10.0,2.0,20.0,0.30303030303030304,2.6603297207546306,1.3301648603773155,0.11611111313470118,0.5000000000000001,6.65946328028312,0.34689759596734376,0.017901236816334626,0.008950618408167355,0.017901236816334626,8.346506945840007e-17,0.4000000000000001,0.0,0.0,11.0,True,1.0017282202748556,0.0007499087116509952
F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,1e-12,3.913758206408602e-11,5.937028646485487e-11,True,success,active_tensor,,387.0,154.0,233.0,140.50970750432754,3.0771405304038746,137.4325669739237,4.0,14.0,12.0,2.0,24.0,0.26373626373626374,3.7937714511853757,1.8968857255926883,0.11147900701367736,0.5000000000000001,6.827320048468469,0.3929128098379832,0.030704371287648007,0.015352185643824033,0.030704371287648007,5.85287247221107e-17,0.4166666666666668,0.0,0.0,13.0,True,0.6592116089460692,-0.18097515316648483
F-F_1.28_hgbs-5_as-014-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-014-002.tensors.npz,F-F,1.28,hgbs-5,14,2,16,1e-12,1.05953456452923e-07,5.858635798716705e-11,True,success,active_tensor,,656.0,266.0,390.0,200.31512107047794,3.8639973654734026,196.45112370500448,4.0,16.0,14.0,2.0,28.0,0.23333333333333334,5.242835404482431,2.6214177022412155,0.0996514251806268,0.5,6.969860202524829,0.4152040200157016,0.03039384250221346,0.01519692125110673,0.03039384250221346,0.0,0.4285714285714286,0.0,0.0,14.0,True,1808.5004784924745,3.257318628003148
F-F_1.28_hgbs-5_as-016-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-016-002.tensors.npz,F-F,1.28,hgbs-5,16,2,18,1e-12,2.284363520566047e-07,7.419931336016816e-11,True,success,active_tensor,,1027.0,368.0,659.0,336.3556468745751,4.503128497687969,331.8525183768876,4.0,18.0,16.0,2.0,32.0,0.20915032679738563,6.05701429410294,3.02850714705147,0.09710572552727247,0.5,7.068627753177814,0.4379981866093453,0.036912773895757305,0.018456386947878652,0.036912773895757305,0.0,0.4375,0.0,0.0,16.0,True,3078.6855256700314,3.488365329877147
F-F_1.28_hgbs-5_as-018-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-018-002.tensors.npz,F-F,1.28,hgbs-5,18,2,20,1e-12,4.323640876435775e-07,9.923806221223683e-11,True,success,active_tensor,,1580.0,550.0,1030.0,516.3326288652306,5.481568744411938,510.85106012081894,4.0,20.0,18.0,2.0,36.0,0.18947368421052632,7.925744829012573,3.962872414506287,0.08363842826604904,0.5000000000000001,7.157432006858833,0.45763788799503213,0.029734806399346055,0.014867403199673055,0.029734806399346055,5.603122727651444e-17,0.44444444444444453,0.0,0.0,18.0,True,4356.837265916138,3.6391713387205784
H2O_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-002.tensors.npz,H2O,s-1.00,hgbs-5,2,2,4,1e-12,2.3072654897760003e-12,2.305711177541525e-12,True,success,reconstructed_from_full_molecular_pickle,,12.0,6.0,6.0,4.171878399268114,0.42858364069703914,3.743294758571075,4.0,4.0,2.0,2.0,4.0,0.6666666666666666,0.43049831524944543,0.21524915762472271,0.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0006741140215716,0.0002926653659080065
H2O_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-004.tensors.npz,H2O,s-1.00,hgbs-5,2,4,6,1e-12,2.364886064754046e-12,2.3645529978466584e-12,True,success,reconstructed_from_full_molecular_pickle,,27.0,12.0,15.0,5.275377528011066,0.8063581833800638,4.469019344631003,4.0,6.0,2.0,4.0,8.0,0.5333333333333333,0.808553830646424,0.40427691532321197,0.49999999999999994,0.2662149995042815,5.3258650160112,0.17747666633618772,0.021619999339042066,0.010809999669521033,0.0,0.021619999339042066,0.24999999999999997,0.0,0.0,0.0,True,1.0001408582965536,6.11696728967058e-05
H2O_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-004.tensors.npz,H2O,s-1.00,hgbs-5,4,4,8,1e-12,3.0613289681014066e-12,3.853439789480717e-11,True,success,reconstructed_from_full_molecular_pickle,,70.0,46.0,24.0,18.146039678720214,1.8471229760239627,16.29891670269624,4.0,8.0,4.0,4.0,16.0,0.5714285714285714,1.9824294354977032,0.6123179041859943,0.2755306095334294,0.30887248404494533,7.744866657025993,0.10107403083413265,0.07849664539326043,0.056268729052249805,0.03404081271123919,0.07849664539326043,0.07849664539326043,0.0,0.0,4.0,True,0.07944405869421788,-1.0999385764024592
H2O_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-006.tensors.npz,H2O,s-1.00,hgbs-5,4,6,10,1e-12,4.069189429856124e-12,5.730838026352103e-11,True,success,active_tensor,,153.0,114.0,39.0,20.4241997671592,2.748692335630863,17.675507431528324,4.0,10.0,4.0,6.0,24.0,0.5333333333333333,2.9879289907014086,0.7631360879294784,0.25540636685289303,0.2069241648744139,9.452321664589073,0.13414233144093166,0.048308997849296674,0.027758743493243702,0.007208489137190732,0.048308997849296674,0.0692579585661163,0.0,0.0,0.0,True,0.071005137663022,-1.1487102262390139
H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,12,1e-12,4.44114744979629e-10,5.796633173460464e-10,True,success,active_tensor,,314.0,232.0,82.0,25.539756560986486,4.835530731733525,20.704225829253,4.0,12.0,4.0,8.0,32.0,0.48484848484848486,5.6821173407140115,1.492844258640782,0.262726756440618,0.20218562416553934,10.075106153770047,0.2466122500037924,0.08821214190347354,0.05259057524548208,0.016969008587490623,0.08821214190347354,0.11527210772874157,0.0,0.0,0.0,True,0.7661598236248269,-0.11568062556557109
H2O_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-006-008.tensors.npz,H2O,s-1.00,hgbs-5,6,8,14,1e-12,1.7881518488138681e-09,9.111570387076995e-10,True,success,active_tensor,,503.0,406.0,97.0,48.02932551116279,7.562853634646133,40.46647187651674,4.0,14.0,6.0,8.0,48.0,0.5274725274725275,9.049127810507795,1.7508305203945995,0.18425718953382536,0.19348058255532044,12.988188770951396,0.15487885551638475,0.07826352292036626,0.04968607518047835,0.02110862744059045,0.07826352292036626,0.05906067964787388,0.0,0.0,13.0,True,1.962506761018953,0.2928111616048904
H2O_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-006-010.tensors.npz,H2O,s-1.00,hgbs-5,6,10,16,1e-12,3.0074444312688797e-07,2.104907914635134e-09,True,success,active_tensor,,840.0,660.0,180.0,55.30368096959014,10.748389680106289,44.55529128948393,4.0,16.0,6.0,10.0,60.0,0.5,13.491679477407782,2.497827567345328,0.1851383715072697,0.13943114436701917,14.345372629376325,0.19081672484754442,0.043812382630021296,0.03298921421937246,0.022166045808723625,0.043812382630021296,0.06872956743687963,0.0,0.0,0.0,True,142.87771975004387,2.1549645104983095
H2O_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-010.tensors.npz,H2O,s-1.00,hgbs-5,8,10,18,1e-12,1.538420068669666e-06,1.2894464385126982e-08,True,success,active_tensor,,1367.0,1144.0,223.0,92.60836006140313,16.4985600454853,76.1098000159178,4.0,18.0,8.0,10.0,80.0,0.5228758169934641,22.447259882178066,3.640412036410983,0.1425737485018187,0.16217623244524723,16.38689811297357,0.17664714087626848,0.06908470271694137,0.044584493359509925,0.02008428400207848,0.06908470271694137,0.05744826150090311,0.0,0.0,14.0,True,119.3085670502254,2.0766716296640944
H2O_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-012.tensors.npz,H2O,s-1.00,hgbs-5,8,12,20,1e-12,2.802665896251e-06,1.812756889041367e-08,True,success,active_tensor,,1968.0,1622.0,346.0,102.22564719769127,20.861372558052683,81.36427463963858,4.0,20.0,8.0,12.0,96.0,0.5052631578947369,29.00571721172458,3.911726577517506,0.13486053625098168,0.1314923970875891,18.2615079149989,0.17087853993955043,0.052537160459188124,0.031903172373012156,0.011269184286836192,0.052537160459188124,0.038733929167757426,0.0,0.0,0.0,True,154.6079296784867,2.1892317646618253
Li-H_1.81_hgbs-5_as-002-002,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002.tensors.npz,Li-H,1.81,hgbs-5,2,2,4,1e-12,8.629119641057059e-11,2.5743840392777884e-10,True,success,reconstructed_from_full_molecular_pickle,,18.0,12.0,6.0,3.5013870842534027,0.7628291570078584,2.7385579272455445,4.0,4.0,2.0,2.0,4.0,0.6666666666666666,0.8944072860857417,0.44720364304287086,0.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.3351916229047882,-0.47470684377590916
